"","x","y","year","month","day","yearcount","monthactual","alt"
"2318",5205,-0.153094462540717,"11","12",28,741,"Dec",1
"2319",5206,-0.223367697594502,"11","12",29,742,"Dec",2
"2320",5207,-0.25974025974026,"11","12",30,743,"Dec",1
"2321",5219,-0.20891364902507,"12","01",11,11,"Jan",1
"2322",5220,-0.297450424929178,"12","01",12,12,"Jan",2
"2323",5221,-0.401098901098901,"12","01",13,13,"Jan",1
"2324",5224,-0.419558359621451,"12","01",16,16,"Jan",2
"2325",5225,-0.410526315789474,"12","01",17,17,"Jan",1
"2326",5226,-0.397515527950311,"12","01",18,18,"Jan",2
"2327",5227,-0.117977528089888,"12","01",19,19,"Jan",1
"2328",5228,-0.11304347826087,"12","01",20,20,"Jan",2
"2329",5231,-0.112391930835735,"12","01",23,23,"Jan",1
"2330",5232,-0.119205298013245,"12","01",24,24,"Jan",2
"2331",5233,-0.172774869109948,"12","01",25,25,"Jan",1
"2332",5235,-0.307692307692308,"12","01",27,27,"Jan",1
"2333",5238,-0.288343558282209,"12","01",30,30,"Jan",2
"2334",5239,0.154255319148936,"12","01",31,31,"Jan",1
"2335",5249,-0.219047619047619,"12","02",10,41,"Feb",1
"2336",5252,-0.184971098265896,"12","02",13,44,"Feb",2
"2337",5253,-0.333333333333333,"12","02",14,45,"Feb",1
"2338",5254,-0.37037037037037,"12","02",15,46,"Feb",2
"2339",5255,-0.198717948717949,"12","02",16,47,"Feb",1
"2340",5256,-0.169230769230769,"12","02",17,48,"Feb",2
"2341",5259,-0.386075949367089,"12","02",20,51,"Feb",1
"2342",5260,-0.263157894736842,"12","02",21,52,"Feb",2
"2343",5261,-0.167919799498747,"12","02",22,53,"Feb",1
"2344",5262,-0.412087912087912,"12","02",23,54,"Feb",2
"2345",5263,-0.319018404907975,"12","02",24,55,"Feb",1
"2346",5266,-0.205574912891986,"12","02",27,58,"Feb",2
"2347",5268,-0.221518987341772,"12","02",29,60,"Feb",2
"2348",5282,-0.230337078651685,"12","03",12,74,"Mar",2
"2349",5283,0.414012738853503,"12","03",13,75,"Mar",1
"2350",5284,-0.216049382716049,"12","03",14,76,"Mar",2
"2351",5285,-0.474530831099196,"12","03",15,77,"Mar",1
"2352",5286,-0.409638554216867,"12","03",16,78,"Mar",2
"2353",5289,-0.197604790419162,"12","03",19,81,"Mar",1
"2354",5290,-0.149206349206349,"12","03",20,82,"Mar",2
"2355",5291,-0.351681957186544,"12","03",21,83,"Mar",1
"2356",5292,-0.404255319148936,"12","03",22,84,"Mar",2
"2357",5293,-0.328990228013029,"12","03",23,85,"Mar",1
"2358",5296,-0.286666666666667,"12","03",26,88,"Mar",2
"2359",5297,-0.27741935483871,"12","03",27,89,"Mar",1
"2360",5298,-0.427692307692308,"12","03",28,90,"Mar",2
"2361",5299,-0.441176470588235,"12","03",29,91,"Mar",1
"2362",5311,-0.303370786516854,"12","04",10,103,"Apr",1
"2363",5312,-0.5,"12","04",11,104,"Apr",2
"2364",5313,-0.415282392026578,"12","04",12,105,"Apr",1
"2365",5314,-0.0950819672131148,"12","04",13,106,"Apr",2
"2366",5315,-0.409836065573771,"12","04",14,107,"Apr",1
"2367",5317,-0.364779874213836,"12","04",16,109,"Apr",1
"2368",5318,-0.235955056179775,"12","04",17,110,"Apr",2
"2369",5319,-0.0481586402266289,"12","04",18,111,"Apr",1
"2370",5320,-0.209486166007905,"12","04",19,112,"Apr",2
"2371",5321,-0.375494071146245,"12","04",20,113,"Apr",1
"2372",5324,-0.27891156462585,"12","04",23,116,"Apr",2
"2373",5325,-0.262899262899263,"12","04",24,117,"Apr",1
"2374",5326,-0.299145299145299,"12","04",25,118,"Apr",2
"2375",5327,-0.268292682926829,"12","04",26,119,"Apr",1
"2376",5328,-0.449275362318841,"12","04",27,120,"Apr",2
"2377",5331,-0.229050279329609,"12","04",30,123,"Apr",1
"2378",5342,-0.244604316546763,"12","05",10,134,"May",2
"2379",5343,-0.532051282051282,"12","05",11,135,"May",1
"2380",5346,-0.505681818181818,"12","05",14,138,"May",2
"2381",5347,-0.256944444444444,"12","05",15,139,"May",1
"2382",5348,-0.355932203389831,"12","05",16,140,"May",2
"2383",5349,-0.469387755102041,"12","05",17,141,"May",1
"2384",5350,-0.50788643533123,"12","05",18,142,"May",2
"2385",5353,-0.229974160206718,"12","05",21,145,"May",1
"2386",5354,-0.38125,"12","05",22,146,"May",2
"2387",5355,-0.231884057971014,"12","05",23,147,"May",1
"2388",5356,-0.319018404907975,"12","05",24,148,"May",2
"2389",5357,-0.475409836065574,"12","05",25,149,"May",1
"2390",5360,-0.385074626865672,"12","05",28,152,"May",2
"2391",5361,-0.25,"12","05",29,153,"May",1
"2392",5362,-0.245421245421245,"12","05",30,154,"May",2
"2393",5363,-0.316666666666667,"12","05",31,155,"May",1
"2394",5374,-0.275862068965517,"12","06",11,166,"Jun",2
"2395",5375,-0.46927374301676,"12","06",12,167,"Jun",1
"2396",5376,-0.337579617834395,"12","06",13,168,"Jun",2
"2397",5377,-0.109433962264151,"12","06",14,169,"Jun",1
"2398",5378,-0.2375,"12","06",15,170,"Jun",2
"2399",5381,-0.320388349514563,"12","06",18,173,"Jun",1
"2400",5382,-0.412541254125413,"12","06",19,174,"Jun",2
"2401",5383,-0.230769230769231,"12","06",20,175,"Jun",1
"2402",5384,-0.40650406504065,"12","06",21,176,"Jun",2
"2403",5385,-0.439024390243902,"12","06",22,177,"Jun",1
"2404",5388,-0.186119873817035,"12","06",25,180,"Jun",2
"2405",5389,-0.313207547169811,"12","06",26,181,"Jun",1
"2406",5390,-0.295373665480427,"12","06",27,182,"Jun",2
"2407",5391,-0.233918128654971,"12","06",28,183,"Jun",1
"2408",5392,-0.218978102189781,"12","06",29,184,"Jun",2
"2409",5404,-0.228295819935691,"12","07",10,196,"Jul",2
"2410",5405,-0.390029325513196,"12","07",11,197,"Jul",1
"2411",5406,-0.213414634146341,"12","07",12,198,"Jul",2
"2412",5407,-0.512747875354108,"12","07",13,199,"Jul",1
"2413",5410,-0.204460966542751,"12","07",16,202,"Jul",2
"2414",5411,-0.307228915662651,"12","07",17,203,"Jul",1
"2415",5412,-0.299093655589124,"12","07",18,204,"Jul",2
"2416",5413,-0.398280802292264,"12","07",19,205,"Jul",1
"2417",5414,-0.480314960629921,"12","07",20,206,"Jul",2
"2418",5417,-0.402777777777778,"12","07",23,209,"Jul",1
"2419",5418,-0.3,"12","07",24,210,"Jul",2
"2420",5419,-0.50561797752809,"12","07",25,211,"Jul",1
"2421",5420,-0.175355450236967,"12","07",26,212,"Jul",2
"2422",5421,-0.262357414448669,"12","07",27,213,"Jul",1
"2423",5424,-0.384615384615385,"12","07",30,216,"Jul",2
"2424",5425,-0.229411764705882,"12","07",31,217,"Jul",1
"2425",5435,-0.109289617486339,"12","08",10,227,"Aug",1
"2426",5438,-0.0065359477124183,"12","08",13,230,"Aug",2
"2427",5439,-0.208955223880597,"12","08",14,231,"Aug",1
"2428",5440,-0.242718446601942,"12","08",15,232,"Aug",2
"2429",5441,-0.255474452554745,"12","08",16,233,"Aug",1
"2430",5442,-0.281138790035587,"12","08",17,234,"Aug",2
"2431",5445,-0.206106870229008,"12","08",20,237,"Aug",1
"2432",5446,-0.364583333333333,"12","08",21,238,"Aug",2
"2433",5447,-0.399317406143345,"12","08",22,239,"Aug",1
"2434",5448,-0.0965250965250965,"12","08",23,240,"Aug",2
"2435",5449,-0.293172690763052,"12","08",24,241,"Aug",1
"2436",5456,-0.361702127659574,"12","08",31,248,"Aug",2
"2437",5466,-0.253086419753086,"12","09",10,258,"Sep",2
"2438",5467,-0.375796178343949,"12","09",11,259,"Sep",1
"2439",5468,-0.527093596059113,"12","09",12,260,"Sep",2
"2440",5469,-0.510204081632653,"12","09",13,261,"Sep",1
"2441",5470,-0.309309309309309,"12","09",14,262,"Sep",2
"2442",5473,-0.261904761904762,"12","09",17,265,"Sep",1
"2443",5474,-0.0204081632653061,"12","09",18,266,"Sep",2
"2444",5475,-0.406666666666667,"12","09",19,267,"Sep",1
"2445",5476,-0.158576051779935,"12","09",20,268,"Sep",2
"2446",5477,-0.391566265060241,"12","09",21,269,"Sep",1
"2447",5480,-0.258064516129032,"12","09",24,272,"Sep",2
"2448",5481,-0.177865612648221,"12","09",25,273,"Sep",1
"2449",5482,-0.323353293413174,"12","09",26,274,"Sep",2
"2450",5483,-0.285302593659942,"12","09",27,275,"Sep",1
"2451",5484,-0.267515923566879,"12","09",28,276,"Sep",2
"2452",5497,-0.340277777777778,"12","10",10,289,"Oct",1
"2453",5499,-0.0445103857566766,"12","10",12,291,"Oct",1
"2454",5502,-0.146853146853147,"12","10",15,294,"Oct",2
"2455",5504,-0.337931034482759,"12","10",17,296,"Oct",2
"2456",5505,-0.342465753424658,"12","10",18,297,"Oct",1
"2457",5506,-0.251396648044693,"12","10",19,298,"Oct",2
"2458",5510,-0.18213058419244,"12","10",23,302,"Oct",2
"2459",5511,-0.378151260504202,"12","10",24,303,"Oct",1
"2460",5512,0.0896551724137931,"12","10",25,304,"Oct",2
"2461",5513,0.0557620817843866,"12","10",26,305,"Oct",1
"2462",5516,-0.417040358744395,"12","10",29,308,"Oct",2
"2463",5517,-0.3203125,"12","10",30,309,"Oct",1
"2464",5518,-0.1953125,"12","10",31,310,"Oct",2
"2465",5530,-0.293233082706767,"12","11",12,322,"Nov",2
"2466",5531,-0.243243243243243,"12","11",13,323,"Nov",1
"2467",5532,-0.368078175895765,"12","11",14,324,"Nov",2
"2468",5533,-0.321100917431193,"12","11",15,325,"Nov",1
"2469",5534,-0.474626865671642,"12","11",16,326,"Nov",2
"2470",5537,-0.280632411067194,"12","11",19,329,"Nov",1
"2471",5538,-0.279352226720648,"12","11",20,330,"Nov",2
"2472",5539,-0.111111111111111,"12","11",21,331,"Nov",1
"2473",5541,-0.331395348837209,"12","11",23,333,"Nov",1
"2474",5544,-0.215686274509804,"12","11",26,336,"Nov",2
"2475",5545,-0.387387387387387,"12","11",27,337,"Nov",1
"2476",5546,-0.320512820512821,"12","11",28,338,"Nov",2
"2477",5547,-0.103857566765579,"12","11",29,339,"Nov",1
"2478",5548,-0.08,"12","11",30,340,"Nov",2
"2479",5559,-0.206997084548105,"12","12",10,351,"Dec",1
"2480",5560,-0.308016877637131,"12","12",11,352,"Dec",2
"2481",5561,-0.487179487179487,"12","12",12,353,"Dec",1
"2482",5562,-0.375,"12","12",13,354,"Dec",2
"2483",5563,-0.286153846153846,"12","12",14,355,"Dec",1
"2484",5564,-0.123919308357349,"12","12",15,356,"Dec",2
"2485",5566,-0.113636363636364,"12","12",17,358,"Dec",2
"2486",5567,0.120218579234973,"12","12",18,359,"Dec",1
"2487",5568,-0.0249110320284698,"12","12",19,360,"Dec",2
"2488",5569,0.0164835164835165,"12","12",20,361,"Dec",1
"2489",5570,0.252032520325203,"12","12",21,362,"Dec",2
"2490",5575,-0.25,"12","12",26,367,"Dec",1
"2491",5576,-0.35202492211838,"12","12",27,368,"Dec",2
"2492",5577,-0.181494661921708,"12","12",28,369,"Dec",1
"2493",5591,-0.20891364902507,"12","01",11,383,"Jan",1
"2494",5592,-0.297450424929178,"12","01",12,384,"Jan",2
"2495",5593,-0.401098901098901,"12","01",13,385,"Jan",1
"2496",5596,-0.419558359621451,"12","01",16,388,"Jan",2
"2497",5597,-0.410526315789474,"12","01",17,389,"Jan",1
"2498",5598,-0.397515527950311,"12","01",18,390,"Jan",2
"2499",5599,-0.117977528089888,"12","01",19,391,"Jan",1
"2500",5600,-0.11304347826087,"12","01",20,392,"Jan",2
"2501",5603,-0.112391930835735,"12","01",23,395,"Jan",1
"2502",5604,-0.119205298013245,"12","01",24,396,"Jan",2
"2503",5605,-0.172774869109948,"12","01",25,397,"Jan",1
"2504",5607,-0.307692307692308,"12","01",27,399,"Jan",1
"2505",5610,-0.288343558282209,"12","01",30,402,"Jan",2
"2506",5611,0.154255319148936,"12","01",31,403,"Jan",1
"2507",5621,-0.219047619047619,"12","02",10,413,"Feb",1
"2508",5624,-0.184971098265896,"12","02",13,416,"Feb",2
"2509",5625,-0.333333333333333,"12","02",14,417,"Feb",1
"2510",5626,-0.37037037037037,"12","02",15,418,"Feb",2
"2511",5627,-0.198717948717949,"12","02",16,419,"Feb",1
"2512",5628,-0.169230769230769,"12","02",17,420,"Feb",2
"2513",5631,-0.386075949367089,"12","02",20,423,"Feb",1
"2514",5632,-0.263157894736842,"12","02",21,424,"Feb",2
"2515",5633,-0.167919799498747,"12","02",22,425,"Feb",1
"2516",5634,-0.412087912087912,"12","02",23,426,"Feb",2
"2517",5635,-0.319018404907975,"12","02",24,427,"Feb",1
"2518",5638,-0.205574912891986,"12","02",27,430,"Feb",2
"2519",5640,-0.221518987341772,"12","02",29,432,"Feb",2
"2520",5654,-0.230337078651685,"12","03",12,446,"Mar",2
"2521",5655,0.414012738853503,"12","03",13,447,"Mar",1
"2522",5656,-0.216049382716049,"12","03",14,448,"Mar",2
"2523",5657,-0.474530831099196,"12","03",15,449,"Mar",1
"2524",5658,-0.409638554216867,"12","03",16,450,"Mar",2
"2525",5661,-0.197604790419162,"12","03",19,453,"Mar",1
"2526",5662,-0.149206349206349,"12","03",20,454,"Mar",2
"2527",5663,-0.351681957186544,"12","03",21,455,"Mar",1
"2528",5664,-0.404255319148936,"12","03",22,456,"Mar",2
"2529",5665,-0.328990228013029,"12","03",23,457,"Mar",1
"2530",5668,-0.286666666666667,"12","03",26,460,"Mar",2
"2531",5669,-0.27741935483871,"12","03",27,461,"Mar",1
"2532",5670,-0.427692307692308,"12","03",28,462,"Mar",2
"2533",5671,-0.441176470588235,"12","03",29,463,"Mar",1
"2534",5683,-0.303370786516854,"12","04",10,475,"Apr",1
"2535",5684,-0.5,"12","04",11,476,"Apr",2
"2536",5685,-0.415282392026578,"12","04",12,477,"Apr",1
"2537",5686,-0.0950819672131148,"12","04",13,478,"Apr",2
"2538",5687,-0.409836065573771,"12","04",14,479,"Apr",1
"2539",5689,-0.364779874213836,"12","04",16,481,"Apr",1
"2540",5690,-0.235955056179775,"12","04",17,482,"Apr",2
"2541",5691,-0.0481586402266289,"12","04",18,483,"Apr",1
"2542",5692,-0.209486166007905,"12","04",19,484,"Apr",2
"2543",5693,-0.375494071146245,"12","04",20,485,"Apr",1
"2544",5696,-0.27891156462585,"12","04",23,488,"Apr",2
"2545",5697,-0.262899262899263,"12","04",24,489,"Apr",1
"2546",5698,-0.299145299145299,"12","04",25,490,"Apr",2
"2547",5699,-0.268292682926829,"12","04",26,491,"Apr",1
"2548",5700,-0.449275362318841,"12","04",27,492,"Apr",2
"2549",5703,-0.229050279329609,"12","04",30,495,"Apr",1
"2550",5714,-0.244604316546763,"12","05",10,506,"May",2
"2551",5715,-0.532051282051282,"12","05",11,507,"May",1
"2552",5718,-0.505681818181818,"12","05",14,510,"May",2
"2553",5719,-0.256944444444444,"12","05",15,511,"May",1
"2554",5720,-0.355932203389831,"12","05",16,512,"May",2
"2555",5721,-0.469387755102041,"12","05",17,513,"May",1
"2556",5722,-0.50788643533123,"12","05",18,514,"May",2
"2557",5725,-0.229974160206718,"12","05",21,517,"May",1
"2558",5726,-0.38125,"12","05",22,518,"May",2
"2559",5727,-0.231884057971014,"12","05",23,519,"May",1
"2560",5728,-0.319018404907975,"12","05",24,520,"May",2
"2561",5729,-0.475409836065574,"12","05",25,521,"May",1
"2562",5732,-0.385074626865672,"12","05",28,524,"May",2
"2563",5733,-0.25,"12","05",29,525,"May",1
"2564",5734,-0.245421245421245,"12","05",30,526,"May",2
"2565",5735,-0.316666666666667,"12","05",31,527,"May",1
"2566",5746,-0.275862068965517,"12","06",11,538,"Jun",2
"2567",5747,-0.46927374301676,"12","06",12,539,"Jun",1
"2568",5748,-0.337579617834395,"12","06",13,540,"Jun",2
"2569",5749,-0.109433962264151,"12","06",14,541,"Jun",1
"2570",5750,-0.2375,"12","06",15,542,"Jun",2
"2571",5753,-0.320388349514563,"12","06",18,545,"Jun",1
"2572",5754,-0.412541254125413,"12","06",19,546,"Jun",2
"2573",5755,-0.230769230769231,"12","06",20,547,"Jun",1
"2574",5756,-0.40650406504065,"12","06",21,548,"Jun",2
"2575",5757,-0.439024390243902,"12","06",22,549,"Jun",1
"2576",5760,-0.186119873817035,"12","06",25,552,"Jun",2
"2577",5761,-0.313207547169811,"12","06",26,553,"Jun",1
"2578",5762,-0.295373665480427,"12","06",27,554,"Jun",2
"2579",5763,-0.233918128654971,"12","06",28,555,"Jun",1
"2580",5764,-0.218978102189781,"12","06",29,556,"Jun",2
"2581",5776,-0.228295819935691,"12","07",10,568,"Jul",2
"2582",5777,-0.390029325513196,"12","07",11,569,"Jul",1
"2583",5778,-0.213414634146341,"12","07",12,570,"Jul",2
"2584",5779,-0.512747875354108,"12","07",13,571,"Jul",1
"2585",5782,-0.204460966542751,"12","07",16,574,"Jul",2
"2586",5783,-0.307228915662651,"12","07",17,575,"Jul",1
"2587",5784,-0.299093655589124,"12","07",18,576,"Jul",2
"2588",5785,-0.398280802292264,"12","07",19,577,"Jul",1
"2589",5786,-0.480314960629921,"12","07",20,578,"Jul",2
"2590",5789,-0.402777777777778,"12","07",23,581,"Jul",1
"2591",5790,-0.3,"12","07",24,582,"Jul",2
"2592",5791,-0.50561797752809,"12","07",25,583,"Jul",1
"2593",5792,-0.175355450236967,"12","07",26,584,"Jul",2
"2594",5793,-0.262357414448669,"12","07",27,585,"Jul",1
"2595",5796,-0.384615384615385,"12","07",30,588,"Jul",2
"2596",5797,-0.229411764705882,"12","07",31,589,"Jul",1
"2597",5807,-0.109289617486339,"12","08",10,599,"Aug",1
"2598",5810,-0.0065359477124183,"12","08",13,602,"Aug",2
"2599",5811,-0.208955223880597,"12","08",14,603,"Aug",1
"2600",5812,-0.242718446601942,"12","08",15,604,"Aug",2
"2601",5813,-0.255474452554745,"12","08",16,605,"Aug",1
"2602",5814,-0.281138790035587,"12","08",17,606,"Aug",2
"2603",5817,-0.206106870229008,"12","08",20,609,"Aug",1
"2604",5818,-0.364583333333333,"12","08",21,610,"Aug",2
"2605",5819,-0.399317406143345,"12","08",22,611,"Aug",1
"2606",5820,-0.0965250965250965,"12","08",23,612,"Aug",2
"2607",5821,-0.293172690763052,"12","08",24,613,"Aug",1
"2608",5828,-0.361702127659574,"12","08",31,620,"Aug",2
"2609",5838,-0.253086419753086,"12","09",10,630,"Sep",2
"2610",5839,-0.375796178343949,"12","09",11,631,"Sep",1
"2611",5840,-0.527093596059113,"12","09",12,632,"Sep",2
"2612",5841,-0.510204081632653,"12","09",13,633,"Sep",1
"2613",5842,-0.309309309309309,"12","09",14,634,"Sep",2
"2614",5845,-0.261904761904762,"12","09",17,637,"Sep",1
"2615",5846,-0.0204081632653061,"12","09",18,638,"Sep",2
"2616",5847,-0.406666666666667,"12","09",19,639,"Sep",1
"2617",5848,-0.158576051779935,"12","09",20,640,"Sep",2
"2618",5849,-0.391566265060241,"12","09",21,641,"Sep",1
"2619",5852,-0.258064516129032,"12","09",24,644,"Sep",2
"2620",5853,-0.177865612648221,"12","09",25,645,"Sep",1
"2621",5854,-0.323353293413174,"12","09",26,646,"Sep",2
"2622",5855,-0.285302593659942,"12","09",27,647,"Sep",1
"2623",5856,-0.267515923566879,"12","09",28,648,"Sep",2
"2624",5869,-0.340277777777778,"12","10",10,661,"Oct",1
"2625",5871,-0.0445103857566766,"12","10",12,663,"Oct",1
"2626",5874,-0.146853146853147,"12","10",15,666,"Oct",2
"2627",5876,-0.337931034482759,"12","10",17,668,"Oct",2
"2628",5877,-0.342465753424658,"12","10",18,669,"Oct",1
"2629",5878,-0.251396648044693,"12","10",19,670,"Oct",2
"2630",5882,-0.18213058419244,"12","10",23,674,"Oct",2
"2631",5883,-0.378151260504202,"12","10",24,675,"Oct",1
"2632",5884,0.0896551724137931,"12","10",25,676,"Oct",2
"2633",5885,0.0557620817843866,"12","10",26,677,"Oct",1
"2634",5888,-0.417040358744395,"12","10",29,680,"Oct",2
"2635",5889,-0.3203125,"12","10",30,681,"Oct",1
"2636",5890,-0.1953125,"12","10",31,682,"Oct",2
"2637",5902,-0.293233082706767,"12","11",12,694,"Nov",2
"2638",5903,-0.243243243243243,"12","11",13,695,"Nov",1
"2639",5904,-0.368078175895765,"12","11",14,696,"Nov",2
"2640",5905,-0.321100917431193,"12","11",15,697,"Nov",1
"2641",5906,-0.474626865671642,"12","11",16,698,"Nov",2
"2642",5909,-0.280632411067194,"12","11",19,701,"Nov",1
"2643",5910,-0.279352226720648,"12","11",20,702,"Nov",2
"2644",5911,-0.111111111111111,"12","11",21,703,"Nov",1
"2645",5913,-0.331395348837209,"12","11",23,705,"Nov",1
"2646",5916,-0.215686274509804,"12","11",26,708,"Nov",2
"2647",5917,-0.387387387387387,"12","11",27,709,"Nov",1
"2648",5918,-0.320512820512821,"12","11",28,710,"Nov",2
"2649",5919,-0.103857566765579,"12","11",29,711,"Nov",1
"2650",5920,-0.08,"12","11",30,712,"Nov",2
"2651",5931,-0.206997084548105,"12","12",10,723,"Dec",1
"2652",5932,-0.308016877637131,"12","12",11,724,"Dec",2
"2653",5933,-0.487179487179487,"12","12",12,725,"Dec",1
"2654",5934,-0.375,"12","12",13,726,"Dec",2
"2655",5935,-0.286153846153846,"12","12",14,727,"Dec",1
"2656",5936,-0.123919308357349,"12","12",15,728,"Dec",2
"2657",5938,-0.113636363636364,"12","12",17,730,"Dec",2
"2658",5939,0.120218579234973,"12","12",18,731,"Dec",1
"2659",5940,-0.0249110320284698,"12","12",19,732,"Dec",2
"2660",5941,0.0164835164835165,"12","12",20,733,"Dec",1
"2661",5942,0.252032520325203,"12","12",21,734,"Dec",2
"2662",5947,-0.25,"12","12",26,739,"Dec",1
"2663",5948,-0.35202492211838,"12","12",27,740,"Dec",2
"2664",5949,-0.181494661921708,"12","12",28,741,"Dec",1
"2665",5962,-0.395061728395062,"13","01",10,10,"Jan",2
"2666",5963,-0.533875338753388,"13","01",11,11,"Jan",1
"2667",5966,0.0513595166163142,"13","01",14,14,"Jan",2
"2668",5967,-0.373737373737374,"13","01",15,15,"Jan",1
"2669",5968,-0.380577427821522,"13","01",16,16,"Jan",2
"2670",5969,-0.283950617283951,"13","01",17,17,"Jan",1
"2671",5970,-0.362204724409449,"13","01",18,18,"Jan",2
"2672",5973,0.374517374517374,"13","01",21,21,"Jan",1
"2673",5974,-0.205882352941176,"13","01",22,22,"Jan",2
"2674",5975,-0.403508771929825,"13","01",23,23,"Jan",1
"2675",5976,-0.28021978021978,"13","01",24,24,"Jan",2
"2676",5977,-0.0498338870431894,"13","01",25,25,"Jan",1
"2677",5980,-0.279742765273312,"13","01",28,28,"Jan",2
"2678",5981,-0.255060728744939,"13","01",29,29,"Jan",1
"2679",5982,-0.195530726256983,"13","01",30,30,"Jan",2
"2680",5983,-0.425061425061425,"13","01",31,31,"Jan",1
"2681",5994,-0.364548494983278,"13","02",11,42,"Feb",2
"2682",5995,-0.541095890410959,"13","02",12,43,"Feb",1
"2683",5996,-0.427586206896552,"13","02",13,44,"Feb",2
"2684",5997,-0.127371273712737,"13","02",14,45,"Feb",1
"2685",5998,-0.531772575250836,"13","02",15,46,"Feb",2
"2686",5999,-0.531772575250836,"13","02",16,47,"Feb",1
"2687",6001,-0.577235772357724,"13","02",18,49,"Feb",1
"2688",6002,-0.357142857142857,"13","02",19,50,"Feb",2
"2689",6003,-0.456445993031359,"13","02",20,51,"Feb",1
"2690",6004,-0.266409266409266,"13","02",21,52,"Feb",2
"2691",6005,-0.445544554455446,"13","02",22,53,"Feb",1
"2692",6007,-0.253822629969419,"13","02",24,55,"Feb",1
